Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Marco Deuritz,MOUNTAIN_BIKING,23/06/2020,12:04:16,01:20:52,22.64,,16.8,48.8,03:34,01:14,484,37,,,,117,144,203,,,,150.0,44.0,210,55,60,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:40:07,,12.5,04:48,,538,,11691.80,,,
,00:40:08,,12.4,04:50,,538,,11694.90,,,
,00:40:09,,12.4,04:50,,537,,11698.00,,,
,00:40:10,,12.4,04:50,,537,,11701.30,,,
,00:40:11,,12.4,04:50,,537,,11704.00,,,
,00:40:12,,12.4,04:50,,537,,11706.10,,,
,00:40:13,,12.4,04:50,,537,,11708.40,,,
,00:40:14,,12.4,04:50,,537,,11711.60,,,
,00:40:15,,12.3,04:53,,537,,11714.80,,,
,00:40:16,,12.3,04:53,,537,,11717.60,,,
,00:40:17,,12.3,04:53,,537,,11720.20,,,
,00:40:18,,12.3,04:53,,537,,11723.30,,,
,00:40:19,,12.3,04:53,,537,,11726.90,,,
,00:40:20,,12.3,04:53,,537,,11730.30,,,
,00:40:21,,12.2,04:55,,537,,11733.40,,,
,00:40:22,,12.2,04:55,,537,,11736.00,,,
,00:40:23,,12.3,04:53,,537,,11738.00,,,
,00:40:24,,12.7,04:43,,537,,11739.40,,,
,00:40:25,,12.6,04:46,,538,,11741.00,,,
,00:40:26,,12.4,04:50,,538,,11743.70,,,
,00:40:27,,12.9,04:39,,538,,11746.30,,,
,00:40:28,,13.2,04:33,,538,,11748.80,,,
,00:40:29,,13.2,04:33,,538,,11751.50,,,
,00:40:30,,13.6,04:25,,538,,11756.30,,,
,00:40:31,,13.6,04:25,,538,,11761.80,,,
,00:40:32,,14.5,04:08,,538,,11767.00,,,
,00:40:33,,15.4,03:54,,539,,11771.10,,,
,00:40:34,,16.5,03:38,,539,,11774.30,,,
,00:40:35,,17.5,03:26,,539,,11776.90,,,
,00:40:36,,18.5,03:15,,539,,11780.20,,,
,00:40:37,,19.2,03:08,,540,,11783.60,,,
,00:40:38,,20.1,02:59,,540,,11786.80,,,
,00:40:39,,21.0,02:51,,540,,11788.50,,,
,00:40:40,,22.0,02:44,,540,,11790.70,,,
,00:40:41,,23.0,02:37,,540,,11794.60,,,
,00:40:42,,23.7,02:32,,540,,11801.10,,,
,00:40:43,,24.2,02:29,,540,,11805.30,,,
,00:40:44,,24.4,02:28,,540,,11806.40,,,
,00:40:45,,24.6,02:26,,541,,11806.60,,,
,00:40:46,,24.7,02:26,,541,,11810.70,,,
,00:40:47,,24.8,02:25,,541,,11816.20,,,
,00:40:48,,24.8,02:25,,541,,11821.50,,,
,00:40:49,,24.9,02:25,,541,,11825.70,,,
,00:40:50,,24.9,02:25,,541,,11827.20,,,
,00:40:51,,24.9,02:25,,542,,11828.50,,,
,00:40:52,,24.8,02:25,,542,,11831.60,,,
,00:40:53,,24.2,02:29,,542,,11836.60,,,
,00:40:54,,22.3,02:41,,542,,11840.30,,,
,00:40:55,,17.1,03:31,,542,,11841.60,,,
,00:40:56,,12.8,04:41,,542,,11841.60,,,
,00:40:57,,9.2,06:31,,543,,11841.60,,,
,00:40:58,,6.4,09:23,,543,,11841.60,,,
,00:40:59,,4.4,13:38,,543,,11841.60,,,
,00:41:00,,0.0,00:00,,543,,11841.60,,,
,00:41:01,,0.0,00:00,,543,,11841.60,,,
,00:41:02,,0.0,00:00,,543,,11841.60,,,
,00:41:03,,0.0,00:00,,543,,11841.60,,,
,00:41:04,,4.7,12:46,,545,,11841.60,,,
,00:41:05,,6.4,09:23,,545,,11841.60,,,
,00:41:06,,8.6,06:59,,545,,11841.60,,,
,00:41:07,,10.5,05:43,,546,,11841.60,,,
,00:41:08,,11.7,05:08,,546,,11841.80,,,
,00:41:09,,12.4,04:50,,546,,11846.70,,,
,00:41:10,,12.9,04:39,,546,,11851.50,,,
,00:41:11,,13.1,04:35,,546,,11856.70,,,
,00:41:12,,13.0,04:37,,546,,11861.80,,,
,00:41:13,,12.7,04:43,,547,,11866.50,,,
,00:41:14,,12.4,04:50,,547,,11870.50,,,
,00:41:15,,12.3,04:53,,547,,11873.60,,,
,00:41:16,,12.0,05:00,,547,,11876.10,,,
,00:41:17,,11.7,05:08,,547,,11878.00,,,
,00:41:18,,11.3,05:19,,547,,11879.10,,,
,00:41:19,,10.9,05:30,,548,,11880.40,,,
,00:41:20,,10.7,05:36,,548,,11882.20,,,
,00:41:21,,10.7,05:36,,548,,11884.90,,,
,00:41:22,,10.9,05:30,,548,,11888.30,,,
,00:41:23,,11.1,05:24,,548,,11892.00,,,
,00:41:24,,11.5,05:13,,548,,11895.90,,,
,00:41:25,,11.6,05:10,,548,,11900.00,,,
,00:41:26,,12.0,05:00,,548,,11903.90,,,
,00:41:27,,12.2,04:55,,548,,11907.00,,,
,00:41:28,,12.4,04:50,,548,,11909.20,,,
,00:41:29,,12.4,04:50,,549,,11911.50,,,
,00:41:30,,12.5,04:48,,549,,11913.90,,,
,00:41:31,,12.7,04:43,,549,,11916.20,,,
,00:41:32,,12.8,04:41,,549,,11918.30,,,
,00:41:33,,12.9,04:39,,549,,11920.70,,,
,00:41:34,,13.0,04:37,,549,,11924.50,,,
,00:41:35,,13.1,04:35,,549,,11928.90,,,
,00:41:36,,13.1,04:35,,549,,11932.90,,,
,00:41:37,,13.1,04:35,,549,,11936.00,,,
,00:41:38,,13.1,04:35,,549,,11938.00,,,
,00:41:39,,13.0,04:37,,549,,11939.00,,,
,00:41:40,,13.0,04:37,,549,,11939.80,,,
,00:41:41,,12.9,04:39,,549,,11940.20,,,
,00:41:42,,13.0,04:37,,549,,11940.20,,,
,00:41:43,,13.0,04:37,,548,,11940.30,,,
,00:41:44,,13.0,04:37,,548,,11940.30,,,
,00:41:45,,13.1,04:35,,548,,11942.40,,,
,00:41:46,,13.2,04:33,,548,,11946.70,,,
,00:41:47,,13.2,04:33,,548,,11948.50,,,
,00:41:48,,13.3,04:31,,548,,11948.50,,,
,00:41:49,,13.4,04:29,,547,,11953.20,,,
,00:41:50,,13.7,04:23,,547,,11957.70,,,
,00:41:51,,13.9,04:19,,546,,11959.90,,,
,00:41:52,,14.0,04:17,,546,,11963.40,,,
,00:41:53,,14.1,04:15,,546,,11967.90,,,
,00:41:54,,14.1,04:15,,546,,11970.40,,,
,00:41:55,,14.0,04:17,,545,,11970.40,,,
,00:41:56,,14.1,04:15,,545,,11973.60,,,
,00:41:57,,14.0,04:17,,545,,11979.80,,,
,00:41:58,,14.1,04:15,,545,,11985.10,,,
,00:41:59,,14.1,04:15,,544,,11988.50,,,
,00:42:00,,14.0,04:17,,544,,11989.70,,,
,00:42:01,,13.9,04:19,,544,,11990.20,,,
,00:42:02,,13.8,04:21,,544,,11990.20,,,
,00:42:03,,13.6,04:25,,543,,11990.20,,,
,00:42:04,,13.5,04:27,,543,,11990.20,,,
,00:42:05,,13.3,04:31,,543,,11991.10,,,
,00:42:06,,13.2,04:33,,543,,11994.00,,,
,00:42:07,,13.0,04:37,,543,,11997.10,,,
,00:42:08,,12.9,04:39,,543,,11999.10,,,
,00:42:09,,12.7,04:43,,543,,12000.70,,,
,00:42:10,,12.6,04:46,,543,,12002.80,,,
,00:42:11,,12.6,04:46,,543,,12005.50,,,
,00:42:12,,12.5,04:48,,543,,12008.30,,,
,00:42:13,,12.4,04:50,,543,,12011.20,,,
,00:42:14,,12.4,04:50,,543,,12014.60,,,
,00:42:15,,12.3,04:53,,543,,12018.10,,,
,00:42:16,,12.2,04:55,,543,,12020.90,,,
,00:42:17,,12.2,04:55,,543,,12023.50,,,
,00:42:18,,12.1,04:58,,543,,12026.30,,,
,00:42:19,,12.1,04:58,,543,,12029.60,,,
,00:42:20,,11.8,05:05,,543,,12033.00,,,
,00:42:21,,11.5,05:13,,544,,12036.00,,,
,00:42:22,,11.5,05:13,,544,,12038.70,,,
,00:42:23,,11.3,05:19,,544,,12041.40,,,
,00:42:24,,11.3,05:19,,544,,12044.00,,,
,00:42:25,,11.4,05:16,,544,,12046.30,,,
,00:42:26,,11.4,05:16,,544,,12048.00,,,
,00:42:27,,11.5,05:13,,545,,12049.40,,,
,00:42:28,,11.5,05:13,,545,,12051.70,,,
,00:42:29,,11.6,05:10,,545,,12054.30,,,
,00:42:30,,11.8,05:05,,545,,12056.30,,,
,00:42:31,,11.9,05:03,,545,,12058.20,,,
,00:42:32,,12.2,04:55,,545,,12061.40,,,
,00:42:33,,12.6,04:46,,546,,12066.30,,,
,00:42:34,,13.0,04:37,,546,,12071.30,,,
,00:42:35,,13.2,04:33,,546,,12075.60,,,
,00:42:36,,13.7,04:23,,546,,12079.10,,,
,00:42:37,,14.3,04:12,,546,,12082.20,,,
,00:42:38,,15.0,04:00,,546,,12085.10,,,
,00:42:39,,15.1,03:58,,547,,12088.90,,,
,00:42:40,,16.8,03:34,,547,,12093.50,,,
,00:42:41,,19.4,03:06,,547,,12098.20,,,
,00:42:42,,21.3,02:49,,547,,12101.50,,,
,00:42:43,,22.5,02:40,,547,,12104.40,,,
,00:42:44,,22.9,02:37,,547,,12108.30,,,
,00:42:45,,23.4,02:34,,548,,12114.70,,,
,00:42:46,,23.8,02:31,,548,,12119.80,,,
,00:42:47,,24.1,02:29,,548,,12122.40,,,
,00:42:48,,24.2,02:29,,548,,12122.50,,,
,00:42:49,,24.3,02:28,,548,,12123.30,,,
,00:42:50,,24.3,02:28,,548,,12126.10,,,
,00:42:51,,24.3,02:28,,548,,12132.10,,,
,00:42:52,,24.4,02:28,,548,,12136.60,,,
,00:42:53,,24.4,02:28,,549,,12137.20,,,
,00:42:54,,24.4,02:28,,549,,12137.20,,,
,00:42:55,,24.3,02:28,,549,,12137.20,,,
,00:42:56,,24.0,02:30,,549,,12139.00,,,
,00:42:57,,23.4,02:34,,549,,12144.80,,,
,00:42:58,,22.8,02:38,,549,,12149.30,,,
,00:42:59,,22.0,02:44,,549,,12151.30,,,
,00:43:00,,21.4,02:48,,549,,12151.30,,,
,00:43:01,,20.8,02:53,,550,,12151.70,,,
,00:43:02,,20.4,02:56,,550,,12155.30,,,
,00:43:03,,20.1,02:59,,550,,12159.90,,,
,00:43:04,,19.9,03:01,,550,,12163.60,,,
,00:43:05,,19.5,03:05,,550,,12165.30,,,
,00:43:06,,19.0,03:09,,550,,12167.00,,,
,00:43:07,,18.2,03:18,,550,,12169.10,,,
,00:43:08,,17.3,03:28,,550,,12172.10,,,
,00:43:09,,16.7,03:36,,550,,12175.60,,,
,00:43:10,,16.4,03:40,,550,,12179.70,,,
,00:43:11,,15.8,03:48,,550,,12183.70,,,
,00:43:12,,15.1,03:58,,550,,12187.30,,,
,00:43:13,,14.3,04:12,,551,,12189.50,,,
,00:43:14,,13.8,04:21,,551,,12190.10,,,
,00:43:15,,13.1,04:35,,551,,12190.40,,,
,00:43:16,,12.1,04:58,,551,,12191.60,,,
,00:43:17,,11.6,05:10,,551,,12192.40,,,
,00:43:18,,12.0,05:00,,551,,12192.60,,,
,00:43:19,,12.3,04:53,,551,,12192.80,,,
,00:43:20,,12.9,04:39,,551,,12194.90,,,
,00:43:21,,13.0,04:37,,551,,12199.30,,,
,00:43:22,,13.4,04:29,,551,,12203.90,,,
,00:43:23,,13.8,04:21,,552,,12207.90,,,
,00:43:24,,13.1,04:35,,552,,12211.70,,,
,00:43:25,,13.0,04:37,,552,,12215.60,,,
,00:43:26,,12.7,04:43,,552,,12219.30,,,
,00:43:27,,12.9,04:39,,552,,12222.00,,,
,00:43:28,,13.2,04:33,,552,,12223.70,,,
,00:43:29,,13.2,04:33,,551,,12225.10,,,
,00:43:30,,13.2,04:33,,551,,12228.80,,,
,00:43:31,,13.2,04:33,,551,,12231.80,,,
,00:43:32,,13.3,04:31,,551,,12232.90,,,
,00:43:33,,13.3,04:31,,551,,12232.90,,,
,00:43:34,,13.3,04:31,,551,,12236.30,,,
,00:43:35,,13.5,04:27,,550,,12241.80,,,
,00:43:36,,13.6,04:25,,550,,12243.80,,,
,00:43:37,,13.6,04:25,,550,,12244.50,,,
,00:43:38,,13.6,04:25,,550,,12246.10,,,
,00:43:39,,13.6,04:25,,549,,12248.80,,,
,00:43:40,,13.7,04:23,,549,,12249.20,,,
,00:43:41,,13.8,04:21,,548,,12249.20,,,
,00:43:42,,13.8,04:21,,548,,12250.10,,,
,00:43:43,,13.9,04:19,,547,,12253.60,,,
,00:43:44,,13.9,04:19,,547,,12255.60,,,
,00:43:45,,13.9,04:19,,546,,12255.60,,,
,00:43:46,,13.9,04:19,,546,,12255.60,,,
,00:43:47,,14.0,04:17,,545,,12258.10,,,
,00:43:48,,14.1,04:15,,545,,12260.40,,,
,00:43:49,,14.1,04:15,,543,,12260.70,,,
,00:43:50,,14.2,04:14,,543,,12260.80,,,
,00:43:51,,14.2,04:14,,542,,12262.30,,,
,00:43:52,,14.3,04:12,,542,,12268.00,,,
,00:43:53,,14.3,04:12,,541,,12272.20,,,
,00:43:54,,14.3,04:12,,541,,12275.40,,,
,00:43:55,,14.4,04:10,,540,,12277.40,,,
,00:43:56,,14.5,04:08,,540,,12279.50,,,
,00:43:57,,14.5,04:08,,540,,12282.60,,,
,00:43:58,,14.5,04:08,,540,,12287.40,,,
,00:43:59,,14.4,04:10,,539,,12292.80,,,
,00:44:00,,14.4,04:10,,539,,12297.40,,,
,00:44:01,,14.4,04:10,,539,,12300.90,,,
,00:44:02,,14.3,04:12,,539,,12302.70,,,
,00:44:03,,14.3,04:12,,539,,12304.30,,,
,00:44:04,,14.2,04:14,,539,,12305.60,,,
,00:44:05,,14.0,04:17,,539,,12306.80,,,
,00:44:06,,13.9,04:19,,539,,12307.30,,,
,00:44:07,,13.7,04:23,,539,,12307.40,,,
,00:44:08,,13.6,04:25,,539,,12308.10,,,
,00:44:09,,13.4,04:29,,539,,12310.20,,,
,00:44:10,,13.3,04:31,,539,,12312.90,,,
,00:44:11,,13.2,04:33,,539,,12315.70,,,
,00:44:12,,13.0,04:37,,539,,12318.10,,,
,00:44:13,,12.9,04:39,,540,,12320.20,,,
,00:44:14,,12.2,04:55,,540,,12322.40,,,
,00:44:15,,11.8,05:05,,540,,12324.80,,,
,00:44:16,,11.6,05:10,,540,,12327.80,,,
,00:44:17,,11.4,05:16,,540,,12330.80,,,
,00:44:18,,11.4,05:16,,540,,12333.20,,,
,00:44:19,,11.5,05:13,,540,,12334.70,,,
,00:44:20,,11.5,05:13,,540,,12336.30,,,
,00:44:21,,11.7,05:08,,541,,12338.70,,,
,00:44:22,,11.9,05:03,,541,,12341.40,,,
,00:44:23,,11.8,05:05,,541,,12343.90,,,
,00:44:24,,11.6,05:10,,541,,12346.50,,,
,00:44:25,,11.8,05:05,,541,,12349.70,,,
,00:44:26,,12.0,05:00,,541,,12353.30,,,
,00:44:27,,11.9,05:03,,542,,12357.20,,,
,00:44:28,,11.9,05:03,,542,,12360.90,,,
,00:44:29,,11.8,05:05,,542,,12363.90,,,
,00:44:30,,11.6,05:10,,542,,12366.40,,,
,00:44:31,,11.3,05:19,,543,,12368.30,,,
,00:44:32,,11.0,05:27,,543,,12369.50,,,
,00:44:33,,10.9,05:30,,543,,12370.10,,,
,00:44:34,,10.9,05:30,,543,,12370.70,,,
,00:44:35,,10.8,05:33,,543,,12372.00,,,
,00:44:36,,10.9,05:30,,543,,12373.50,,,
,00:44:37,,11.0,05:27,,544,,12375.50,,,
,00:44:38,,11.1,05:24,,544,,12377.70,,,
,00:44:39,,11.4,05:16,,544,,12381.30,,,
,00:44:40,,13.9,04:19,,544,,12386.80,,,
,00:44:41,,15.3,03:55,,545,,12393.00,,,
,00:44:42,,16.0,03:45,,545,,12399.40,,,
,00:44:43,,16.6,03:37,,545,,12405.50,,,
,00:44:44,,16.8,03:34,,545,,12410.80,,,
,00:44:45,,16.8,03:34,,545,,12415.60,,,
,00:44:46,,16.9,03:33,,545,,12420.20,,,
,00:44:47,,17.1,03:31,,546,,12425.20,,,
,00:44:48,,17.1,03:31,,546,,12430.40,,,
,00:44:49,,17.2,03:29,,546,,12435.30,,,
,00:44:50,,17.2,03:29,,546,,12440.20,,,
,00:44:51,,17.3,03:28,,547,,12444.90,,,
,00:44:52,,17.3,03:28,,547,,12449.90,,,
,00:44:53,,17.3,03:28,,547,,12454.90,,,
,00:44:54,,17.3,03:28,,547,,12459.90,,,
,00:44:55,,17.3,03:28,,547,,12464.70,,,
,00:44:56,,17.3,03:28,,547,,12469.30,,,
,00:44:57,,17.2,03:29,,548,,12473.70,,,
,00:44:58,,17.2,03:29,,548,,12478.00,,,
,00:44:59,,17.1,03:31,,548,,12482.10,,,
,00:45:00,,16.9,03:33,,548,,12485.70,,,
,00:45:01,,16.8,03:34,,548,,12488.70,,,
,00:45:02,,16.6,03:37,,548,,12490.90,,,
,00:45:03,,13.9,04:19,,549,,12492.00,,,
,00:45:04,,11.0,05:27,,549,,12492.60,,,
,00:45:05,,9.0,06:40,,549,,12492.80,,,
,00:45:06,,6.7,08:57,,549,,12492.80,,,
,00:45:07,,5.0,12:00,,549,,12492.80,,,
,00:45:08,,3.8,15:47,,549,,12492.80,,,
,00:45:09,,0.0,00:00,,550,,12492.80,,,
,00:45:10,,0.0,00:00,,550,,12492.80,,,
,00:45:11,,0.0,00:00,,550,,12492.80,,,
,00:45:12,,0.0,00:00,,550,,12492.80,,,
,00:45:13,,0.0,00:00,,554,,12492.80,,,
,00:45:14,,0.0,00:00,,553,,12492.80,,,
,00:45:15,,0.0,00:00,,553,,12492.80,,,
,00:45:16,,0.0,00:00,,553,,12492.80,,,
,00:45:17,,0.0,00:00,,553,,12492.80,,,
,00:45:18,,2.9,20:41,,553,,12493.00,,,
,00:45:19,,2.9,20:41,,553,,12493.00,,,
,00:45:20,,3.4,17:39,,553,,12493.10,,,
,00:45:21,,3.9,15:23,,553,,12493.20,,,
,00:45:22,,4.5,13:20,,553,,12493.90,,,
,00:45:23,,5.9,10:10,,553,,12494.40,,,
,00:45:24,,7.7,07:48,,553,,12496.90,,,
,00:45:25,,9.4,06:23,,553,,12500.80,,,
,00:45:26,,10.9,05:30,,553,,12505.00,,,
,00:45:27,,11.9,05:03,,553,,12508.70,,,
,00:45:28,,12.3,04:53,,553,,12512.20,,,
,00:45:29,,12.4,04:50,,553,,12516.70,,,
,00:45:30,,12.6,04:46,,553,,12521.90,,,
,00:45:31,,12.5,04:48,,553,,12526.80,,,
,00:45:32,,12.2,04:55,,553,,12530.80,,,
,00:45:33,,11.6,05:10,,553,,12533.70,,,
,00:45:34,,10.8,05:33,,553,,12535.70,,,
,00:45:35,,9.9,06:04,,553,,12536.90,,,
,00:45:36,,9.3,06:27,,553,,12536.90,,,
,00:45:37,,9.1,06:36,,553,,12537.10,,,
,00:45:38,,9.3,06:27,,553,,12538.30,,,
,00:45:39,,9.5,06:19,,553,,12539.30,,,
,00:45:40,,9.7,06:11,,553,,12539.70,,,
,00:45:41,,9.9,06:04,,553,,12540.20,,,
,00:45:42,,10.0,06:00,,553,,12544.10,,,
,00:45:43,,10.1,05:56,,553,,12548.90,,,
,00:45:44,,10.0,06:00,,554,,12552.60,,,
,00:45:45,,10.0,06:00,,554,,12555.30,,,
,00:45:46,,10.0,06:00,,554,,12557.10,,,
,00:45:47,,9.3,06:27,,554,,12557.80,,,
,00:45:48,,8.4,07:09,,554,,12557.80,,,
,00:45:49,,0.0,00:00,,554,,12557.80,,,
,00:45:50,,0.8,75:00,,554,,12557.80,,,
,00:45:51,,2.1,28:34,,554,,12557.80,,,
,00:45:52,,3.8,15:47,,554,,12557.80,,,
,00:45:53,,6.7,08:57,,554,,12557.80,,,
,00:45:54,,10.0,06:00,,554,,12557.80,,,
,00:45:55,,14.0,04:17,,554,,12558.30,,,
,00:45:56,,17.7,03:23,,554,,12562.40,,,
,00:45:57,,19.2,03:08,,554,,12568.20,,,
,00:45:58,,19.9,03:01,,555,,12574.70,,,
,00:45:59,,19.7,03:03,,555,,12581.60,,,
,00:46:00,,19.3,03:07,,555,,12588.90,,,
,00:46:01,,18.7,03:13,,555,,12596.20,,,
,00:46:02,,17.7,03:23,,555,,12603.30,,,
,00:46:03,,16.6,03:37,,555,,12609.40,,,
,00:46:04,,15.1,03:58,,555,,12613.80,,,
,00:46:05,,15.0,04:00,,555,,12616.10,,,
,00:46:06,,14.9,04:02,,555,,12617.50,,,
,00:46:07,,14.9,04:02,,555,,12618.90,,,
,00:46:08,,15.3,03:55,,555,,12620.60,,,
,00:46:09,,16.1,03:44,,555,,12622.30,,,
,00:46:10,,17.2,03:29,,556,,12624.70,,,
,00:46:11,,18.4,03:16,,556,,12629.00,,,
,00:46:12,,19.4,03:06,,556,,12636.00,,,
,00:46:13,,19.8,03:02,,556,,12644.20,,,
,00:46:14,,19.1,03:08,,556,,12651.60,,,
,00:46:15,,18.7,03:13,,556,,12657.10,,,
,00:46:16,,18.5,03:15,,556,,12660.30,,,
,00:46:17,,15.1,03:58,,556,,12661.70,,,
,00:46:18,,11.8,05:05,,556,,12661.90,,,
,00:46:19,,8.4,07:09,,556,,12661.90,,,
,00:46:20,,5.7,10:32,,556,,12661.90,,,
,00:46:21,,3.9,15:23,,556,,12661.90,,,
,00:46:22,,0.0,00:00,,557,,12661.90,,,
,00:46:23,,0.0,00:00,,557,,12661.90,,,
,00:46:24,,0.0,00:00,,557,,12661.90,,,
,00:46:25,,10.3,05:50,,558,,12661.90,,,
,00:46:26,,13.0,04:37,,558,,12662.10,,,
,00:46:27,,15.3,03:55,,558,,12664.40,,,
,00:46:28,,17.4,03:27,,558,,12670.80,,,
,00:46:29,,18.9,03:10,,558,,12678.50,,,
,00:46:30,,20.0,03:00,,558,,12686.50,,,
,00:46:31,,19.6,03:04,,558,,12694.80,,,
,00:46:32,,18.0,03:20,,559,,12702.00,,,
,00:46:33,,15.0,04:00,,559,,12707.40,,,
,00:46:34,,11.9,05:03,,559,,12710.60,,,
,00:46:35,,10.0,06:00,,559,,12712.10,,,
,00:46:36,,9.8,06:07,,559,,12712.80,,,
,00:46:37,,9.7,06:11,,559,,12713.40,,,
,00:46:38,,9.8,06:07,,559,,12713.40,,,
,00:46:39,,10.3,05:50,,559,,12713.50,,,
,00:46:40,,10.9,05:30,,559,,12713.50,,,
,00:46:41,,11.9,05:03,,559,,12715.10,,,
,00:46:42,,13.2,04:33,,559,,12721.50,,,
,00:46:43,,14.6,04:07,,559,,12728.80,,,
,00:46:44,,16.0,03:45,,559,,12736.20,,,
,00:46:45,,16.8,03:34,,559,,12742.90,,,
,00:46:46,,16.7,03:36,,559,,12748.40,,,
,00:46:47,,16.5,03:38,,559,,12752.30,,,
,00:46:48,,16.3,03:41,,559,,12754.60,,,
,00:46:49,,13.2,04:33,,559,,12755.50,,,
,00:46:50,,9.6,06:15,,560,,12755.50,,,
,00:46:51,,6.8,08:49,,560,,12755.50,,,
,00:46:52,,4.6,13:03,,560,,12755.50,,,
,00:46:53,,3.3,18:11,,560,,12755.50,,,
,00:46:54,,0.0,00:00,,560,,12755.50,,,
,00:46:55,,0.0,00:00,,560,,12755.50,,,
,00:46:56,,0.7,85:43,,560,,12755.50,,,
,00:46:57,,0.9,66:40,,560,,12755.50,,,
,00:46:58,,0.9,66:40,,560,,12755.50,,,
,00:46:59,,0.0,00:00,,560,,12755.50,,,
,00:47:00,,0.0,00:00,,560,,12755.50,,,
,00:47:01,,0.3,200:00,,561,,12755.50,,,
,00:47:02,,1.0,60:00,,561,,12755.50,,,
,00:47:03,,2.7,22:13,,562,,12755.50,,,
,00:47:04,,5.8,10:21,,562,,12755.50,,,
,00:47:05,,8.3,07:14,,562,,12755.50,,,
,00:47:06,,11.7,05:08,,562,,12755.50,,,
,00:47:07,,14.6,04:07,,562,,12758.60,,,
,00:47:08,,17.3,03:28,,562,,12765.00,,,
,00:47:09,,18.9,03:10,,562,,12772.50,,,
,00:47:10,,20.0,03:00,,562,,12780.50,,,
,00:47:11,,19.7,03:03,,562,,12788.70,,,
,00:47:12,,17.9,03:21,,562,,12796.10,,,
,00:47:13,,14.9,04:02,,562,,12801.40,,,
,00:47:14,,11.8,05:05,,562,,12804.80,,,
,00:47:15,,10.1,05:56,,562,,12807.40,,,
,00:47:16,,10.0,06:00,,562,,12808.30,,,
,00:47:17,,10.1,05:56,,562,,12808.50,,,
,00:47:18,,10.5,05:43,,562,,12808.50,,,
,00:47:19,,11.3,05:19,,562,,12809.00,,,
,00:47:20,,12.4,04:50,,562,,12811.40,,,
,00:47:21,,13.7,04:23,,562,,12816.40,,,
,00:47:22,,15.0,04:00,,562,,12823.50,,,
,00:47:23,,16.2,03:42,,562,,12831.10,,,
,00:47:24,,16.7,03:36,,562,,12838.00,,,
,00:47:25,,16.4,03:40,,562,,12843.20,,,
,00:47:26,,15.8,03:48,,562,,12846.40,,,
,00:47:27,,15.6,03:51,,562,,12847.90,,,
,00:47:28,,11.6,05:10,,562,,12848.30,,,
,00:47:29,,7.4,08:06,,562,,12848.30,,,
,00:47:30,,0.0,00:00,,562,,12848.30,,,
,00:47:31,,0.0,00:00,,562,,12848.30,,,
,00:47:32,,0.0,00:00,,562,,12848.30,,,
,00:47:33,,0.3,200:00,,562,,12848.30,,,
,00:47:34,,0.4,150:00,,562,,12848.30,,,
,00:47:35,,0.6,100:00,,562,,12848.30,,,
,00:47:36,,0.0,00:00,,562,,12848.30,,,
,00:47:37,,0.4,150:00,,563,,12848.30,,,
,00:47:38,,0.5,120:00,,563,,12848.30,,,
,00:47:39,,0.5,120:00,,563,,12848.30,,,
,00:47:40,,0.0,00:00,,563,,12848.30,,,
,00:47:41,,0.0,00:00,,563,,12848.30,,,
,00:47:42,,0.0,00:00,,563,,12848.30,,,
,00:47:43,,0.3,200:00,,563,,12848.30,,,
,00:47:44,,1.3,46:09,,563,,12848.30,,,
,00:47:45,,3.8,15:47,,563,,12848.30,,,
,00:47:46,,7.7,07:48,,563,,12848.30,,,
,00:47:47,,10.6,05:40,,563,,12848.30,,,
,00:47:48,,13.6,04:25,,563,,12848.50,,,
,00:47:49,,16.2,03:42,,563,,12852.50,,,
,00:47:50,,18.3,03:17,,563,,12859.30,,,
,00:47:51,,20.0,03:00,,563,,12867.20,,,
,00:47:52,,20.9,02:52,,563,,12875.80,,,
,00:47:53,,20.6,02:55,,563,,12884.30,,,
,00:47:54,,19.0,03:09,,563,,12891.80,,,
,00:47:55,,15.9,03:46,,563,,12897.50,,,
,00:47:56,,12.4,04:50,,563,,12900.70,,,
,00:47:57,,10.3,05:50,,563,,12902.20,,,
,00:47:58,,10.4,05:46,,563,,12903.00,,,
,00:47:59,,10.6,05:40,,563,,12904.00,,,
,00:48:00,,11.4,05:16,,563,,12904.90,,,
,00:48:01,,12.8,04:41,,563,,12906.50,,,
,00:48:02,,14.6,04:07,,563,,12909.70,,,
,00:48:03,,16.5,03:38,,563,,12916.70,,,
,00:48:04,,18.1,03:19,,563,,12925.90,,,
,00:48:05,,19.0,03:09,,563,,12934.80,,,
,00:48:06,,18.9,03:10,,563,,12941.80,,,
,00:48:07,,17.8,03:22,,563,,12946.30,,,
,00:48:08,,17.7,03:23,,563,,12949.00,,,
,00:48:09,,13.7,04:23,,563,,12949.50,,,
,00:48:10,,0.0,00:00,,563,,12949.50,,,
,00:48:11,,1.0,60:00,,564,,12949.50,,,
,00:48:12,,1.2,50:00,,564,,12949.50,,,
,00:48:13,,1.3,46:09,,564,,12949.50,,,
